client_id,process_step,logons_6_mnth,calls_6_mnth,engagement_score,clnt_tenure_yr,clnt_age,gendr,num_accts,bal
3539384,1,5.0,2.0,8.0,4.0,41.5,F,2.0,27711.46
8008043,1,5.0,2.0,8.0,12.0,65.0,M,2.0,113928.68
313570,1,5.0,2.0,8.0,18.0,48.0,F,2.0,75124.07
8008423,1,5.0,2.0,8.0,17.0,64.0,F,2.0,113044.54
1979629,1,5.0,2.0,8.0,25.0,51.5,F,2.0,135894.19
5451503,1,5.0,2.0,8.0,17.0,46.5,M,2.0,27673.3
5450432,1,5.0,2.0,8.0,12.0,32.5,F,2.0,29184.83
8088920,1,5.0,2.0,8.0,7.0,62.5,F,2.0,112148.91
817407,2,6.0,0.0,8.0,13.0,38.0,F,2.0,67472.26999999999
5446896,1,5.0,2.0,8.0,14.0,31.0,F,2.0,113520.97
3270533,1,5.0,2.0,8.0,8.0,62.5,M,2.0,76251.41
8080988,1,5.0,2.0,8.0,15.0,52.5,M,3.0,526695.78
3277329,1,5.0,2.0,8.0,14.0,47.5,F,2.0,66076.72
5437696,1,5.0,2.0,8.0,5.0,67.0,M,2.0,1340765.13
5388389,1,5.0,2.0,8.0,21.0,28.5,M,3.0,43403.72
3282519,2,6.0,0.0,8.0,22.0,51.5,F,2.0,50963.95
5437172,2,6.0,0.0,8.0,10.0,65.0,M,2.0,424705.85
6495151,2,6.0,0.0,8.0,9.0,30.5,M,2.0,45965.78999999999
817310,1,5.0,2.0,8.0,22.0,58.5,M,2.0,58031.03
809426,1,5.0,2.0,8.0,15.0,23.5,F,2.0,29057.8
6492454,1,5.0,2.0,8.0,8.0,44.5,M,2.0,87691.98
6092467,1,5.0,2.0,8.0,15.0,45.5,M,2.0,72408.38
8876185,1,5.0,2.0,8.0,9.0,71.0,F,2.0,68049.20999999999
294956,1,5.0,2.0,8.0,11.0,60.0,M,2.0,74913.6
8870018,1,5.0,2.0,8.0,13.0,27.5,M,2.0,74757.37
1144836,1,5.0,2.0,8.0,4.0,41.5,M,2.0,135905.03
9818807,1,5.0,2.0,8.0,6.0,27.5,F,2.0,27568.4
1989878,1,5.0,2.0,8.0,22.0,72.5,M,3.0,131178.05
8118036,1,5.0,2.0,8.0,12.0,38.5,M,2.0,97317.13
6856197,1,5.0,2.0,8.0,9.0,64.5,M,2.0,103748.23
8856396,1,5.0,2.0,8.0,12.0,74.5,M,3.0,130897.78
1988246,2,6.0,0.0,8.0,14.0,54.0,F,2.0,35961.91
3221253,1,5.0,2.0,8.0,19.0,42.5,M,2.0,77212.51999999999
5474652,2,6.0,0.0,8.0,15.0,52.5,M,2.0,78492.29999999999
6081679,2,6.0,0.0,8.0,20.0,33.5,M,2.0,28828.89
9500168,2,6.0,0.0,8.0,20.0,23.5,F,2.0,44147.55
8106154,1,5.0,2.0,8.0,12.0,52.5,F,2.0,425615.07
1986076,1,5.0,2.0,8.0,10.0,48.5,M,2.0,65468.36
6858835,1,5.0,2.0,8.0,9.0,40.5,F,2.0,35144.44
820255,1,5.0,2.0,8.0,14.0,59.5,F,2.0,116979.97
6085835,1,5.0,2.0,8.0,15.0,28.0,M,2.0,88259.9
5463431,1,5.0,2.0,8.0,20.0,52.0,F,2.0,69942.04999999999
9503398,1,5.0,2.0,8.0,14.0,54.5,M,2.0,32182.91
3246398,1,5.0,2.0,8.0,16.0,71.0,F,2.0,75835.85
809012,1,5.0,2.0,8.0,32.0,26.5,M,2.0,99699.27
6094235,1,5.0,2.0,8.0,11.0,46.5,M,2.0,226074.31
3308225,1,5.0,2.0,8.0,11.0,57.0,M,2.0,39067.41
3368046,2,6.0,0.0,8.0,22.0,53.0,F,2.0,29136.83
6098661,1,5.0,2.0,8.0,11.0,64.0,F,2.0,125732.66
8027229,2,6.0,0.0,8.0,5.0,34.0,F,2.0,29630.18
797007,1,5.0,2.0,8.0,16.0,50.5,M,2.0,127199.1
3383807,1,5.0,2.0,8.0,21.0,32.5,M,2.0,46677.89
5393255,1,5.0,2.0,8.0,25.0,27.5,M,3.0,45545.37
3394384,1,5.0,2.0,8.0,5.0,63.5,M,2.0,49507.0
6099173,2,6.0,0.0,8.0,15.0,44.0,M,2.0,44931.35
6896319,1,5.0,2.0,8.0,13.0,51.5,F,3.0,225009.9
8021287,1,5.0,2.0,8.0,13.0,39.5,M,3.0,229207.65
3401354,1,5.0,2.0,8.0,11.0,30.0,M,2.0,43528.6
8017510,2,6.0,0.0,8.0,13.0,27.0,F,3.0,119248.73
8902145,1,5.0,2.0,8.0,19.0,63.5,M,2.0,40054.64
8015856,2,6.0,0.0,8.0,28.0,29.0,M,2.0,96336.84
794844,1,5.0,2.0,8.0,14.0,60.5,F,2.0,216642.81
9797718,1,5.0,2.0,8.0,12.0,33.0,F,2.0,49801.87
3418277,1,5.0,2.0,8.0,11.0,71.5,M,2.0,101913.32
5389643,2,6.0,0.0,8.0,15.0,75.0,F,2.0,65586.98999999999
8029613,1,5.0,2.0,8.0,15.0,62.5,F,2.0,57558.74
3367073,1,5.0,2.0,8.0,12.0,32.5,F,2.0,36534.7
808085,1,5.0,2.0,8.0,21.0,70.5,F,2.0,38028.64
8034861,1,5.0,2.0,8.0,12.0,73.5,F,2.0,26619.2
9928564,2,6.0,0.0,8.0,29.0,64.0,F,2.0,28521.76
8880897,2,6.0,0.0,8.0,31.0,28.5,F,2.0,35848.5
8059101,2,6.0,0.0,8.0,16.0,39.5,M,2.0,65621.5
1960752,1,5.0,2.0,8.0,10.0,44.5,F,2.0,76227.32
5425605,1,5.0,2.0,8.0,14.0,48.0,M,2.0,63812.54
6094308,1,5.0,2.0,8.0,5.0,22.0,M,2.0,33047.09
1953574,1,5.0,2.0,8.0,18.0,42.5,M,2.0,41270.05
1951762,1,5.0,2.0,8.0,12.0,51.0,F,3.0,794275.68
1951181,1,5.0,2.0,8.0,14.0,38.0,M,2.0,60264.97
8891903,1,5.0,2.0,8.0,5.0,53.0,M,2.0,23879.07
803814,1,5.0,2.0,8.0,14.0,60.5,M,2.0,25132.96
3337300,1,5.0,2.0,8.0,11.0,57.0,F,2.0,23809.67
1946273,1,5.0,2.0,8.0,20.0,61.5,F,2.0,26801.64
5410113,2,6.0,0.0,8.0,11.0,28.5,M,2.0,58632.55
5406510,1,5.0,2.0,8.0,8.0,33.0,F,2.0,84144.04000000001
8038699,1,5.0,2.0,8.0,12.0,33.5,M,2.0,32439.79
798688,1,5.0,2.0,8.0,15.0,37.5,M,2.0,57699.79
9303416,1,5.0,2.0,8.0,16.0,77.5,F,3.0,45030.97
7273374,1,5.0,2.0,8.0,12.0,30.5,F,2.0,41469.52
6800328,1,5.0,2.0,8.0,9.0,27.5,F,2.0,46026.72
966894,1,5.0,2.0,8.0,33.0,67.5,F,2.0,87362.37
2257692,2,6.0,0.0,8.0,21.0,56.5,F,2.0,32773.399999999994
5950422,2,6.0,0.0,8.0,22.0,52.5,F,3.0,81428.09
987843,2,6.0,0.0,8.0,8.0,59.5,F,2.0,41906.08
8522542,1,5.0,2.0,8.0,15.0,55.0,F,2.0,71996.44
2536995,1,5.0,2.0,8.0,21.0,43.5,M,4.0,318604.55
2541450,1,5.0,2.0,8.0,19.0,52.0,F,3.0,70735.34
8518367,1,5.0,2.0,8.0,9.0,57.0,M,2.0,99612.21
1087634,1,5.0,2.0,8.0,15.0,46.5,F,2.0,65438.7
8513162,1,5.0,2.0,8.0,15.0,28.5,M,2.0,48055.51
2545346,1,5.0,2.0,8.0,8.0,29.0,M,2.0,61184.63
2252926,1,5.0,2.0,8.0,9.0,30.5,F,2.0,86135.61
2252602,1,5.0,2.0,8.0,30.0,66.5,F,2.0,101980.07
2549650,1,5.0,2.0,8.0,10.0,45.5,F,3.0,264108.5
2250711,1,5.0,2.0,8.0,14.0,61.0,M,2.0,211678.96
8679760,2,6.0,0.0,8.0,10.0,32.0,M,2.0,45382.31
2247265,1,5.0,2.0,8.0,6.0,50.0,F,2.0,69858.03
8505547,1,5.0,2.0,8.0,13.0,59.5,F,2.0,120753.17
9399521,1,5.0,2.0,8.0,15.0,36.0,F,2.0,68778.18
2573760,1,5.0,2.0,8.0,21.0,66.5,M,2.0,96552.72
5817527,1,5.0,2.0,8.0,11.0,53.5,M,2.0,29283.43
5949693,1,5.0,2.0,8.0,15.0,34.5,F,2.0,63655.35
2524472,1,5.0,2.0,8.0,18.0,59.0,F,2.0,48432.81
2275076,1,5.0,2.0,8.0,15.0,45.5,M,2.0,42937.15
8544465,1,5.0,2.0,8.0,12.0,67.0,M,2.0,54401.1
8540710,1,5.0,2.0,8.0,8.0,73.5,F,2.0,161688.21000000002
5836594,1,5.0,2.0,8.0,10.0,32.5,M,2.0,41752.77
5832072,1,5.0,2.0,8.0,14.0,42.5,M,2.0,34515.97
8664811,2,6.0,0.0,8.0,12.0,50.5,F,2.0,79675.98999999999
2499274,1,5.0,2.0,8.0,16.0,45.5,M,2.0,245605.3
6580232,1,5.0,2.0,8.0,14.0,63.5,F,2.0,34812.05
2507991,1,5.0,2.0,8.0,20.0,36.5,F,2.0,48727.15
2508716,1,5.0,2.0,8.0,15.0,75.0,F,2.0,62437.48
5825555,2,6.0,0.0,8.0,15.0,56.5,F,2.0,62464.45
1086000,2,6.0,0.0,8.0,12.0,40.5,F,2.0,27908.72
5941895,1,5.0,2.0,8.0,21.0,39.5,F,2.0,116765.52
2264903,1,5.0,2.0,8.0,15.0,61.0,M,2.0,63368.8
2515293,2,6.0,0.0,8.0,14.0,39.5,F,2.0,23869.57
5948416,1,5.0,2.0,8.0,10.0,40.5,M,2.0,51554.63
990120,1,5.0,2.0,8.0,10.0,49.0,F,2.0,56569.58
2262027,1,5.0,2.0,8.0,11.0,26.5,M,2.0,106592.52
138790,1,5.0,2.0,8.0,6.0,33.5,F,2.0,38293.17
2579616,1,5.0,2.0,8.0,31.0,60.0,M,4.0,3351539.77
5953263,1,5.0,2.0,8.0,15.0,35.5,F,2.0,137919.37
2478628,1,5.0,2.0,8.0,16.0,47.0,F,2.0,32456.28
9402690,1,5.0,2.0,8.0,13.0,49.5,M,2.0,124957.09
8468212,2,6.0,0.0,8.0,11.0,38.5,M,2.0,57188.64
5964152,1,5.0,2.0,8.0,15.0,52.0,M,2.0,303418.13
5971469,1,5.0,2.0,8.0,14.0,36.5,M,2.0,135158.78999999998
8687676,1,5.0,2.0,8.0,17.0,60.0,M,2.0,82752.68
2629232,1,5.0,2.0,8.0,10.0,32.0,F,2.0,30361.81
5974125,1,5.0,2.0,8.0,27.0,55.0,M,3.0,112311.14
2631511,1,5.0,2.0,8.0,21.0,64.5,M,2.0,39745.8
960482,1,5.0,2.0,8.0,13.0,31.5,F,2.0,23789.95
8691702,2,6.0,0.0,8.0,12.0,64.0,M,2.0,44433.71
958011,1,5.0,2.0,8.0,15.0,41.5,M,2.0,343430.51
955190,2,6.0,0.0,8.0,12.0,37.5,F,2.0,43564.17999999999
2639664,1,5.0,2.0,8.0,15.0,43.0,M,2.0,178567.72999999998
8456142,1,5.0,2.0,8.0,10.0,34.0,F,2.0,85070.94
8692408,2,6.0,0.0,8.0,14.0,63.0,M,2.0,138371.87
9411147,2,6.0,0.0,8.0,15.0,43.0,F,2.0,42276.24
2651167,1,5.0,2.0,8.0,13.0,29.5,F,3.0,174269.84000000003
6560481,2,6.0,0.0,8.0,6.0,63.5,F,2.0,23816.34
2222297,1,5.0,2.0,8.0,18.0,51.0,F,2.0,112392.28
5757524,1,5.0,2.0,8.0,15.0,45.5,M,2.0,59305.83
2620402,1,5.0,2.0,8.0,9.0,46.0,M,3.0,30214.43
201909,1,5.0,2.0,8.0,11.0,65.5,M,2.0,102134.3
2616790,2,6.0,0.0,8.0,19.0,49.5,F,2.0,30201.52
9404711,1,5.0,2.0,8.0,9.0,28.5,M,3.0,76986.09
5795976,1,5.0,2.0,8.0,10.0,60.5,M,2.0,33957.81
6683529,1,5.0,2.0,8.0,15.0,55.5,M,2.0,25085.51
5794543,1,5.0,2.0,8.0,12.0,53.5,M,2.0,90094.5
5794476,1,5.0,2.0,8.0,9.0,67.5,F,2.0,58285.68
5954703,2,6.0,0.0,8.0,21.0,62.5,F,2.0,46354.84
9403166,1,5.0,2.0,8.0,16.0,75.5,F,2.0,219790.06
965283,2,6.0,0.0,8.0,12.0,33.0,F,2.0,29639.44
2596077,1,5.0,2.0,8.0,15.0,57.5,F,2.0,37380.94
8490431,1,5.0,2.0,8.0,27.0,71.5,F,2.0,32303.06
2231220,1,5.0,2.0,8.0,22.0,47.0,F,2.0,157394.34999999998
2599060,1,5.0,2.0,8.0,13.0,65.0,F,2.0,43688.6
8485850,1,5.0,2.0,8.0,12.0,29.5,M,2.0,59198.37
200698,1,5.0,2.0,8.0,13.0,31.5,M,2.0,28559.28
8480558,1,5.0,2.0,8.0,15.0,60.5,F,2.0,145372.63
2608015,1,5.0,2.0,8.0,15.0,56.5,M,2.0,525700.15
2609914,2,6.0,0.0,8.0,17.0,45.5,F,3.0,79648.2
2611104,1,5.0,2.0,8.0,19.0,61.0,F,2.0,39083.11
963874,1,5.0,2.0,8.0,35.0,68.0,M,3.0,296351.28
2481583,1,5.0,2.0,8.0,15.0,65.0,F,3.0,44186.25
5843202,1,5.0,2.0,8.0,14.0,48.5,F,2.0,259753.21
6558231,1,5.0,2.0,8.0,35.0,54.0,F,3.0,418146.44
8596397,1,5.0,2.0,8.0,21.0,26.0,F,2.0,48226.59
8613747,1,5.0,2.0,8.0,8.0,59.5,M,2.0,23798.76
2313692,1,5.0,2.0,8.0,22.0,42.5,M,3.0,44945.64
6596822,1,5.0,2.0,8.0,14.0,32.5,M,2.0,87589.26
1052179,2,6.0,0.0,8.0,10.0,40.5,M,2.0,122925.89
5889547,1,5.0,2.0,8.0,8.0,31.5,M,3.0,44085.52
5889494,1,5.0,2.0,8.0,14.0,59.0,F,3.0,323597.46
2306724,1,5.0,2.0,8.0,22.0,27.0,F,2.0,97372.17
2305576,1,5.0,2.0,8.0,29.0,82.0,F,3.0,155514.41999999998
5888850,2,6.0,0.0,8.0,9.0,28.5,F,2.0,42678.61
9360535,1,5.0,2.0,8.0,8.0,59.5,M,2.0,85879.53
168266,1,5.0,2.0,8.0,23.0,56.5,M,3.0,666583.76
141643,1,5.0,2.0,8.0,14.0,30.5,M,2.0,85129.23999999999
8646822,1,5.0,2.0,8.0,9.0,23.5,F,2.0,56505.89
2293850,1,5.0,2.0,8.0,28.0,59.5,F,2.0,36176.75
8600174,1,5.0,2.0,8.0,16.0,71.0,M,2.0,111871.97
5884318,1,5.0,2.0,8.0,15.0,40.0,F,2.0,155442.72999999998
169560,1,5.0,2.0,8.0,11.0,46.0,M,2.0,41551.92
5924067,1,5.0,2.0,8.0,9.0,70.5,F,2.0,40178.67999999999
2409779,2,6.0,0.0,8.0,17.0,46.0,M,2.0,124790.37
6614334,2,6.0,0.0,8.0,10.0,74.5,M,2.0,64062.09
6613940,1,5.0,2.0,8.0,8.0,20.5,M,2.0,26910.48
6613758,1,5.0,2.0,8.0,15.0,32.0,M,2.0,30776.74
5902693,2,6.0,0.0,8.0,16.0,40.0,F,2.0,152397.82
6603420,1,5.0,2.0,8.0,22.0,55.0,M,4.0,234991.91
1064476,2,6.0,0.0,8.0,16.0,45.5,M,2.0,351411.91
5908431,1,5.0,2.0,8.0,28.0,67.5,M,2.0,328040.12
8632297,2,6.0,0.0,8.0,21.0,29.5,M,2.0,40207.9
9902565,1,5.0,2.0,8.0,32.0,29.5,M,2.0,41994.52
9353417,1,5.0,2.0,8.0,11.0,36.5,F,2.0,138839.51
1059724,1,5.0,2.0,8.0,13.0,70.5,M,2.0,206063.07
6601933,1,5.0,2.0,8.0,15.0,36.5,F,2.0,33885.09
2349326,2,6.0,0.0,8.0,10.0,63.5,M,2.0,30710.92
6613304,1,5.0,2.0,8.0,11.0,53.0,M,2.0,26078.19
5908485,1,5.0,2.0,8.0,15.0,50.5,F,2.0,71464.58
8624201,1,5.0,2.0,8.0,15.0,57.0,M,2.0,127324.02
2353442,2,6.0,0.0,8.0,16.0,41.5,F,2.0,38452.66
2315149,1,5.0,2.0,8.0,21.0,19.5,F,3.0,37920.16
2314843,2,6.0,0.0,8.0,13.0,50.5,F,2.0,88475.92
5898506,1,5.0,2.0,8.0,12.0,47.5,M,2.0,86493.51
2313865,2,6.0,0.0,8.0,8.0,41.5,F,2.0,26465.4
1071976,1,5.0,2.0,8.0,21.0,38.5,M,4.0,169116.94
9342809,2,6.0,0.0,8.0,12.0,46.0,F,2.0,31074.93
8596298,1,5.0,2.0,8.0,9.0,56.0,M,2.0,79307.13
8548825,1,5.0,2.0,8.0,19.0,49.5,M,2.0,75228.86
8594925,1,5.0,2.0,8.0,16.0,40.5,F,2.0,35190.649999999994
6586093,1,5.0,2.0,8.0,22.0,53.5,F,2.0,172682.21999999997
2286421,2,6.0,0.0,8.0,4.0,28.0,F,2.0,29158.28
1019766,2,6.0,0.0,8.0,12.0,46.5,M,2.0,286909.03
2448867,2,6.0,0.0,8.0,9.0,43.5,F,2.0,24853.4
5860814,1,5.0,2.0,8.0,5.0,65.5,F,2.0,110368.2
8565313,1,5.0,2.0,8.0,26.0,83.0,F,2.0,114670.17
5859315,2,6.0,0.0,8.0,12.0,41.5,M,2.0,48417.77
5855363,1,5.0,2.0,8.0,13.0,46.5,F,2.0,66803.66
9883336,1,5.0,2.0,8.0,16.0,48.5,F,2.0,152428.55
9907174,1,5.0,2.0,8.0,11.0,38.5,F,2.0,33197.0
8556520,1,5.0,2.0,8.0,10.0,40.5,F,2.0,40745.62
1011388,1,5.0,2.0,8.0,8.0,33.5,M,2.0,67905.01
1085528,1,5.0,2.0,8.0,21.0,22.5,F,2.0,53619.78999999999
9384465,2,6.0,0.0,8.0,17.0,37.5,F,2.0,27959.51
998717,1,5.0,2.0,8.0,13.0,27.5,F,2.0,113264.37
2279041,2,6.0,0.0,8.0,20.0,53.5,F,3.0,78804.29000000001
2278314,1,5.0,2.0,8.0,11.0,30.5,M,4.0,219520.95
5843649,1,5.0,2.0,8.0,21.0,24.0,F,2.0,31059.54
9385756,1,5.0,2.0,8.0,11.0,66.5,M,3.0,42114.65
5871132,1,5.0,2.0,8.0,16.0,43.5,M,2.0,41659.46
2436537,1,5.0,2.0,8.0,15.0,38.0,F,2.0,33454.05
6586925,1,5.0,2.0,8.0,12.0,69.5,M,2.0,48866.3
8587389,2,6.0,0.0,8.0,15.0,32.5,F,2.0,33257.33
8594661,1,5.0,2.0,8.0,12.0,66.0,M,2.0,26708.12
8650786,1,5.0,2.0,8.0,21.0,24.5,M,2.0,25885.62
1040471,2,6.0,0.0,8.0,9.0,61.0,F,2.0,32987.66
5925720,2,6.0,0.0,8.0,14.0,42.0,M,2.0,36333.27
8588895,1,5.0,2.0,8.0,13.0,41.0,F,2.0,35394.24
6589685,2,6.0,0.0,8.0,11.0,63.5,F,2.0,297645.47
2415180,1,5.0,2.0,8.0,14.0,55.5,F,2.0,47185.46
8587434,2,6.0,0.0,8.0,12.0,45.5,F,2.0,63011.9
2417286,1,5.0,2.0,8.0,9.0,50.5,M,2.0,68199.69
2435403,2,6.0,0.0,8.0,13.0,27.5,F,3.0,160096.43
9368389,1,5.0,2.0,8.0,11.0,64.5,F,2.0,98289.45
8586486,2,6.0,0.0,8.0,12.0,48.0,M,2.0,36265.21
1081002,1,5.0,2.0,8.0,23.0,39.5,F,3.0,230011.47
2426496,2,6.0,0.0,8.0,12.0,50.0,M,2.0,129541.64
8654712,1,6.0,1.0,8.0,13.0,30.5,F,3.0,35899.75
5874439,1,5.0,2.0,8.0,21.0,24.5,F,3.0,33253.25
6632683,1,5.0,2.0,8.0,16.0,44.0,F,2.0,281898.86
9374152,1,5.0,2.0,8.0,15.0,32.5,F,2.0,53221.89
6559115,2,6.0,0.0,8.0,19.0,41.0,F,2.0,28486.12
9331315,1,5.0,2.0,8.0,26.0,69.5,F,2.0,52877.39
5579581,2,6.0,0.0,8.0,20.0,49.5,M,2.0,24051.75
2967798,2,6.0,0.0,8.0,13.0,41.5,M,2.0,64292.87
8284374,1,5.0,2.0,8.0,9.0,57.5,M,2.0,91349.93
2113414,2,6.0,0.0,8.0,24.0,57.5,F,2.0,76247.62
8280306,1,5.0,2.0,8.0,15.0,28.5,M,2.0,72364.23999999999
2941236,1,5.0,2.0,8.0,8.0,62.0,M,2.0,193027.27
8943865,1,5.0,2.0,8.0,8.0,49.5,F,2.0,73133.20999999999
5637695,1,5.0,2.0,8.0,22.0,58.5,M,2.0,169891.81
5635648,1,5.0,2.0,8.0,10.0,24.5,M,2.0,26391.26
122093,1,5.0,2.0,8.0,8.0,59.0,M,2.0,26705.02
8774305,2,6.0,0.0,8.0,10.0,45.0,M,2.0,117523.52
8274026,1,5.0,2.0,8.0,9.0,31.5,M,2.0,69037.61
5635216,2,6.0,0.0,8.0,14.0,38.0,F,2.0,58539.68
5630898,1,5.0,2.0,8.0,14.0,58.5,F,2.0,80494.93
2110321,2,6.0,0.0,8.0,15.0,55.5,F,2.0,141785.81
6773463,1,5.0,2.0,8.0,11.0,55.5,M,2.0,74494.1
2959614,1,5.0,2.0,8.0,22.0,22.5,M,2.0,42647.42999999999
6775155,1,5.0,2.0,8.0,15.0,38.0,F,2.0,61670.87
876785,1,5.0,2.0,8.0,12.0,32.5,F,2.0,67742.95
6778936,1,5.0,2.0,8.0,12.0,35.5,M,2.0,46676.7
2967451,1,5.0,2.0,8.0,15.0,58.5,M,2.0,42863.55
239465,2,6.0,0.0,8.0,5.0,53.0,F,2.0,59426.09
2934958,1,5.0,2.0,8.0,24.0,56.5,F,2.0,37434.34
2113818,2,6.0,0.0,8.0,16.0,61.0,M,2.0,373677.06
1114974,1,5.0,2.0,8.0,12.0,29.5,M,2.0,81390.18
2906088,1,5.0,2.0,8.0,16.0,67.0,F,2.0,182062.92
2906777,1,5.0,2.0,8.0,15.0,71.5,F,2.0,298574.0
2139373,2,6.0,0.0,8.0,15.0,72.0,F,2.0,33799.44
8757960,1,5.0,2.0,8.0,9.0,32.0,M,2.0,72300.93
2910062,1,5.0,2.0,8.0,15.0,51.0,M,2.0,80513.61
2136669,1,5.0,2.0,8.0,15.0,33.5,M,2.0,56935.61
2913555,1,5.0,2.0,8.0,19.0,45.5,F,2.0,43002.39
9443811,1,5.0,2.0,8.0,14.0,27.5,M,2.0,29864.88
6751304,2,6.0,0.0,8.0,11.0,73.0,M,2.0,59404.15
8285903,1,5.0,2.0,8.0,21.0,66.5,F,2.0,94232.02
5659798,1,5.0,2.0,8.0,14.0,33.0,M,2.0,127704.77
5659496,1,5.0,2.0,8.0,9.0,30.5,M,2.0,76544.0
5658050,1,5.0,2.0,8.0,9.0,62.5,M,2.0,55213.58
888904,1,5.0,2.0,8.0,21.0,53.0,M,3.0,256106.53
8294791,1,5.0,2.0,8.0,17.0,42.5,F,2.0,48432.38
9852740,1,5.0,2.0,8.0,8.0,37.5,F,2.0,29984.98
2927484,1,5.0,2.0,8.0,12.0,29.5,F,2.0,62189.31
6028829,1,5.0,2.0,8.0,9.0,23.5,M,2.0,25224.15
8262994,1,5.0,2.0,8.0,7.0,27.5,F,3.0,66747.87
8259713,2,6.0,0.0,8.0,11.0,24.5,M,2.0,66197.51999999999
8755557,1,5.0,2.0,8.0,9.0,44.5,F,3.0,122430.8
5622575,1,5.0,2.0,8.0,7.0,70.5,F,2.0,540017.41
1120173,1,5.0,2.0,8.0,15.0,75.5,F,2.0,32706.5
8794109,1,5.0,2.0,8.0,8.0,41.0,M,2.0,23808.8
8226844,1,5.0,2.0,8.0,4.0,22.5,M,2.0,24870.32
3017194,1,5.0,2.0,8.0,11.0,35.5,M,2.0,33768.75
8225520,1,5.0,2.0,8.0,33.0,28.5,M,2.0,115702.56
2067551,1,5.0,2.0,8.0,10.0,38.0,F,2.0,105490.14
2060068,1,5.0,2.0,8.0,14.0,37.5,F,2.0,74331.14
9468476,1,5.0,2.0,8.0,5.0,33.0,F,2.0,38779.25
3022895,1,5.0,2.0,8.0,28.0,76.5,M,2.0,104042.72
9470219,1,5.0,2.0,8.0,26.0,63.5,F,2.0,114188.89
853071,2,6.0,0.0,8.0,8.0,32.5,F,2.0,102254.41
2055031,1,5.0,2.0,8.0,23.0,67.5,F,2.0,77042.11
3032745,2,6.0,0.0,8.0,12.0,44.5,F,2.0,27583.59
8801026,1,5.0,2.0,8.0,14.0,31.5,F,2.0,31495.82
1122430,2,6.0,0.0,8.0,12.0,45.5,F,3.0,76449.0
9477940,1,5.0,2.0,8.0,18.0,48.5,M,3.0,41605.25
5579672,1,5.0,2.0,8.0,17.0,53.5,F,2.0,26031.52
3041020,1,5.0,2.0,8.0,15.0,39.5,M,2.0,28299.42
8212752,1,6.0,1.0,8.0,9.0,72.0,F,2.0,66861.47
2074092,2,6.0,0.0,8.0,16.0,45.0,F,2.0,57356.16
9845705,1,5.0,2.0,8.0,20.0,23.5,F,2.0,41425.95
2077990,1,5.0,2.0,8.0,24.0,83.0,M,2.0,79319.43
2081780,1,5.0,2.0,8.0,13.0,30.5,M,3.0,53130.99
875259,2,6.0,0.0,8.0,11.0,45.5,M,2.0,124317.17
8257047,1,5.0,2.0,8.0,24.0,24.5,M,2.0,34710.92
2972845,1,5.0,2.0,8.0,10.0,52.5,M,2.0,27774.79
2973941,1,5.0,2.0,8.0,5.0,27.5,M,3.0,102133.67
8252168,1,5.0,2.0,8.0,6.0,42.5,M,2.0,50437.62
8251687,1,5.0,2.0,8.0,19.0,65.5,M,2.0,25315.0
253639,2,6.0,0.0,8.0,22.0,31.5,M,2.0,52485.67999999999
874566,1,5.0,2.0,8.0,12.0,36.5,F,3.0,38757.22
2976498,1,5.0,2.0,8.0,5.0,50.5,F,2.0,80407.04000000001
8238260,1,5.0,2.0,8.0,23.0,57.5,M,2.0,474055.98
8245150,1,5.0,2.0,8.0,13.0,69.0,F,2.0,49263.47
2977752,2,6.0,0.0,8.0,15.0,38.0,M,2.0,202402.41
5615453,2,6.0,0.0,8.0,22.0,61.0,M,2.0,51421.86
8244502,1,5.0,2.0,8.0,23.0,45.5,F,3.0,61994.54
2983567,2,6.0,0.0,8.0,18.0,62.0,F,3.0,84845.32
9308901,1,5.0,2.0,8.0,20.0,42.5,F,2.0,41536.96
2996782,1,5.0,2.0,8.0,11.0,63.5,F,2.0,68360.0
6786786,1,5.0,2.0,8.0,13.0,65.5,M,2.0,62179.11
8757192,1,5.0,2.0,8.0,11.0,34.5,F,3.0,195381.12
2901290,1,5.0,2.0,8.0,22.0,46.5,M,2.0,38932.58
2668250,2,6.0,0.0,8.0,27.0,64.5,F,2.0,47019.15
6544929,2,6.0,0.0,8.0,15.0,33.5,F,2.0,27789.96
9866234,1,5.0,2.0,8.0,12.0,37.5,F,2.0,88348.64
8406244,1,5.0,2.0,8.0,13.0,63.0,F,2.0,28912.16
6721132,1,5.0,2.0,8.0,6.0,19.0,F,3.0,86160.76
8405619,1,5.0,2.0,8.0,18.0,51.5,F,3.0,41223.84
133742,1,5.0,2.0,8.0,13.0,65.5,F,2.0,161846.71000000002
5716405,2,6.0,0.0,8.0,10.0,40.0,F,2.0,79682.07
2735258,2,6.0,0.0,8.0,16.0,66.5,F,2.0,69196.0
6727127,1,5.0,2.0,8.0,16.0,54.5,F,2.0,27203.86
5705847,2,6.0,0.0,8.0,19.0,76.5,F,2.0,40322.67999999999
2748394,1,5.0,2.0,8.0,10.0,67.0,M,2.0,706392.39
8396620,1,5.0,2.0,8.0,25.0,20.5,M,4.0,38977.9
5702987,1,5.0,2.0,8.0,18.0,45.5,M,2.0,315433.47
9420374,2,6.0,0.0,8.0,9.0,24.0,M,2.0,63291.76
9420825,1,5.0,2.0,8.0,28.0,64.5,F,3.0,211894.32
927516,1,5.0,2.0,8.0,10.0,30.5,M,2.0,132528.76
